N,P,K,temperature,humidity,ph,rainfall,label,Humidity,Productivity
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,67.61062259,0.926814953
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon,48.54565979,0.596556957
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,16.97216158,0.065672883
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,61.12609636,0.617268446
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,56.55951621,0.352603517
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,74.29605698,0.975210389
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,92.03298353,0.201540077
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon,95.95391421,0.058223072
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,99.93535283,0.061106647
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,15.93333787,0.805860075
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,64.28116326,0.448990555
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,7.589670145,0.902561003
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,59.67335241,0.327764771
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,10.91765389,0.073719965
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,2.211150761,0.632635361
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,muskmelon,48.15216732,0.380509047
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,90.02908857,0.30232897
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,29.07572435,0.90766925
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,51.48360769,0.151624219
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,muskmelon,1.251017422,0.877216552
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,48.90374829,0.861674902
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,muskmelon,16.01862472,0.934041626
107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,muskmelon,84.5558944,0.635250561
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,muskmelon,12.21554075,0.052178721
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,63.93592128,0.525588224
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,5.896522414,0.861283092
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,46.4928,0.36240619
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,40.17178296,0.057203106
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,41.44442444,0.543571679
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,91.90741841,0.160472205
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,9.361940318,0.307017767
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,10.2453247,0.435901085
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,81.84748923,0.517974059
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,98.19028689,0.996371243
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,78.67242237,0.526561791
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,2.083540569,0.317729845
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon,35.5428278,0.616135968
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,4.471773932,0.940734938
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon,57.93934901,0.105311216
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,66.72303674,0.871318894
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon,79.03124306,0.550061238
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon,38.25936365,0.841263933
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,58.71501133,0.396475477
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,62.4143698,0.675713945
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,13.7756923,0.005582485
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,72.22063721,0.244160253
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon,94.0250635,0.82319065
89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,muskmelon,99.03616867,0.791587744
95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon,100.8798167,0.636163748
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,98.8542324,0.929199305
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon,60.01497468,0.745145242
93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon,33.9913886,0.182223929
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon,72.4120886,0.706743044
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon,67.85900164,0.700952764
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,89.29457066,0.409204957
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,87.82337092,0.197054691
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon,82.94384639,0.14135292
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon,10.09143674,0.059354768
95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,muskmelon,12.04553204,0.362945125
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,83.16175917,0.556054471
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,89.82858369,0.458607913
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,5.943541652,0.68604031
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon,77.99024113,0.295083156
84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon,93.32208222,0.399901318
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,72.16853805,0.314783436
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,25.24065028,0.78780797
86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon,24.93607248,0.898033285
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon,2.157472225,0.593122021
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon,82.00718825,0.430254746
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,12.11607935,0.682448046
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,39.51519259,0.567129483
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon,98.2911972,0.45625636
83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon,8.308335493,0.757807295
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon,86.32716557,0.512404607
111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon,28.99443134,0.817185231
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,6.387144252,0.043281256
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,38.93272055,0.334688248
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,84.32242483,0.445468255
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,37.7978249,0.03184224
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,89.33027902,0.295076284
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon,4.965573743,0.437727991
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,85.45306711,0.704245928
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,75.33266968,0.552867486
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,18.93913437,0.210526458
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,91.40591031,0.757053895
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon,27.3890471,0.625960684
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,4.081938727,0.467703486
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,86.13368054,0.179628125
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,6.153073532,0.726939498
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple,7.829939265,0.112982128
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple,59.52569234,0.180775907
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple,26.99194568,0.94973986
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,76.70709101,0.729329531
20,129,201,23.41044706,91.69913296,5.587905967,116.0777931,apple,58.32835336,0.119090341
32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,apple,19.07755519,0.504197645
27,139,205,22.48403042,93.40819246,5.772179946,105.5473627,apple,41.01085144,0.249688625
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,2.184671651,0.32675265
22,144,196,21.91191314,91.68748063,6.499226821,117.0761277,apple,8.746210745,0.503800732
1,124,199,23.71059131,93.27392415,5.658473817,112.6676589,apple,57.8576951,0.759075258
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,22.63933701,0.52091366
29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,apple,11.55515749,0.571085238
13,126,204,23.1094265,92.79630809,6.383180271,108.183792,apple,80.33846654,0.460673746
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,71.95700881,0.138067704
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple,93.10262946,0.305252218
30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,apple,44.07473887,0.395118544
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple,94.94754422,0.44784312
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,44.33773703,0.12629448
33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,apple,26.09288069,0.253007318
7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,apple,50.46576013,0.267576657
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,79.96660436,0.374695374
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple,39.83917208,0.791948511
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple,92.74671779,0.125148398
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,67.88713348,0.441360349
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,20.90805465,0.357317831
32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,apple,41.09242951,0.11913047
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,62.07419574,0.421743184
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,26.59632164,0.396096891
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,87.20840558,0.105557598
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,68.2284319,0.544867378
37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,apple,30.1750944,0.04984617
2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,apple,39.03212453,0.28325881
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple,6.424030685,0.002344774
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,17.89585986,0.18182688
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple,18.61176034,0.543472529
23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,apple,4.350213371,0.102110436
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,69.64902784,0.368947132
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple,5.557900016,0.242874853
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple,96.59808433,0.374668276
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple,74.61512412,0.81545528
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,20.235182,0.723732088
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,39.02133896,0.95205227
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple,69.16306958,0.431983033
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple,22.9207444,0.591174622
2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,apple,32.49151,0.880411661
15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,apple,100.3554992,0.744746878
31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,apple,40.14225157,0.859654761
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,87.00708441,0.808513611
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,apple,98.0170203,0.889493386
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,64.54028974,0.08928484
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,30.23009511,0.362273886
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,5.102583922,0.683609874
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,12.73702455,0.326509893
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,95.12111098,0.230568872
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,88.86016649,0.381865929
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,58.31544011,0.488503623
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,15.8985356,0.837907072
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,93.4430435,0.497374097
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,18.35177968,0.172629856
29,139,205,23.64142354,93.74461474,6.155939453,116.6912176,apple,99.16010333,0.229361959
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,37.06511105,0.235721597
40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,apple,60.38905136,0.462670118
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple,76.58621439,0.713699714
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple,74.33880287,0.378420738
17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,apple,72.05843988,0.575730148
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple,58.21908147,0.829274442
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple,81.38524375,0.015197988
27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,apple,20.34521059,0.656587552
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple,33.97572938,0.02430803
3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,apple,21.26255002,0.288945783
15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,apple,73.55536154,0.763100106
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple,77.47285756,0.854995996
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple,60.51870059,0.073200429
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple,61.96041484,0.418411197
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,16.36672276,0.306410914
29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,apple,91.73882754,0.216724147
30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,apple,88.89895932,0.02289707
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple,35.26124675,0.013957995
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,38.6899923,0.726885651
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple,97.5574613,0.337286562
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple,58.49753993,0.511353066
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple,9.614305206,0.260104172
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple,55.15746155,0.950873106
38,135,203,23.76121837,93.661643,5.965551311,100.825956,apple,49.28308443,0.872953656
28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,apple,79.03747686,0.987502081
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,apple,19.29260572,0.224211382
12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,apple,65.50808832,0.368411372
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,30.91354363,0.870353103
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple,71.69612452,0.896951305
31,121,201,23.15791104,90.34396882,5.731535258,110.712841,apple,65.23594679,0.61063765
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple,69.45617725,0.20830127
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple,92.18571519,0.235652726
33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,apple,77.04109423,0.539078608
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple,37.51747111,0.424825196
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple,47.02907915,0.389580397
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,76.90393694,0.475037702
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple,12.08189413,0.215801918
31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,apple,47.06898094,0.373175176
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple,57.71456096,0.367301746
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple,13.81980521,0.834945483
22,30,12,15.78144173,92.51077745,6.354006744,119.035002,orange,70.78446449,0.455678116
37,6,13,26.03097313,91.50819306,7.511755068,101.2847738,orange,50.56314135,0.024841215
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange,11.70861341,0.388074691
7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,orange,19.61413887,0.995765998
20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,orange,62.53684947,0.094432758
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,58.0128404,0.151151022
5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,orange,98.07941988,0.954088279
0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,orange,92.24352803,0.487531083
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange,87.12808402,0.305052941
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,orange,42.38712025,0.471606824
21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,orange,14.1240359,0.418437616
33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,orange,52.04844052,0.46885451
6,9,12,31.08368929,90.14362642,7.028746406,109.6894658,orange,5.286251186,0.596788857
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange,39.2297473,0.738182025
